"FileName"	"SizeMB"	"LocalPath"	"VisibleInGitHubApi"	"CandidateToMove"	"TargetPathInGrins2"	"TargetAlreadyExists"	"LastWriteTime"
"Timid Shark Grin ORIGINAL.jpg"	"0.158"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Timid Shark Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Timid Shark Grin ORIGINAL.jpg"	"False"	"2026-05-07 19:03:08"
"Timmy Turner Grin B&W.jpg"	"0.137"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Timmy Turner Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Timmy Turner Grin B&W.jpg"	"False"	"2026-05-07 18:38:39"
"Timmy Turner Grin COLOR.jpg"	"0.378"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Timmy Turner Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Timmy Turner Grin COLOR.jpg"	"False"	"2026-05-08 06:52:54"
"Timmy Turner Grin ORIGINAL.jpg"	"0.247"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Timmy Turner Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Timmy Turner Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:37:32"
"Tmnt Leonardo Grin B&W.jpg"	"0.408"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tmnt Leonardo Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tmnt Leonardo Grin B&W.jpg"	"False"	"2026-05-08 06:52:45"
"Tmnt Leonardo Grin COLOR.jpg"	"0.141"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tmnt Leonardo Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tmnt Leonardo Grin COLOR.jpg"	"False"	"2026-05-07 18:58:01"
"Tmnt Leonardo Grin ORIGINAL.jpg"	"0.062"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tmnt Leonardo Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tmnt Leonardo Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:56:43"
"Tmnt Michelangelo Grin B&W.jpg"	"0.153"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tmnt Michelangelo Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tmnt Michelangelo Grin B&W.jpg"	"False"	"2026-05-07 18:37:32"
"Tmnt Michelangelo Grin COLOR.jpg"	"0.298"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tmnt Michelangelo Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tmnt Michelangelo Grin COLOR.jpg"	"False"	"2026-05-08 06:53:02"
"Tmnt Michelangelo Grin ORIGINAL.jpg"	"0.05"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tmnt Michelangelo Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tmnt Michelangelo Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:56:43"
"Tmnt Raphael Grin B&W.jpg"	"0.3"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tmnt Raphael Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tmnt Raphael Grin B&W.jpg"	"False"	"2026-05-08 06:53:03"
"Tmnt Raphael Grin COLOR.jpg"	"0.142"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tmnt Raphael Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tmnt Raphael Grin COLOR.jpg"	"False"	"2026-05-07 18:58:01"
"Tmnt Raphael Grin ORIGINAL.jpg"	"0.06"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tmnt Raphael Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tmnt Raphael Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:55:22"
"Tom N Jerry Grins ORIGINAL COLOR.jpg"	"0.362"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tom N Jerry Grins ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tom N Jerry Grins ORIGINAL COLOR.jpg"	"False"	"2026-05-07 18:58:01"
"Tom N Jerry Grins ORIGINAL.jpg"	"0.102"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tom N Jerry Grins ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tom N Jerry Grins ORIGINAL.jpg"	"False"	"2026-05-07 18:38:40"
"Tony Grin ORIGINAL COLOR.jpg"	"0.166"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tony Grin ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tony Grin ORIGINAL COLOR.jpg"	"False"	"2026-05-08 06:36:23"
"Tony Tiger Grin 1 B&W.jpg"	"0.361"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tony Tiger Grin 1 B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tony Tiger Grin 1 B&W.jpg"	"False"	"2026-05-08 06:52:54"
"Tony Tiger Grin 1 COLOR.jpg"	"0.29"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tony Tiger Grin 1 COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tony Tiger Grin 1 COLOR.jpg"	"False"	"2026-05-08 06:36:45"
"Tony Tiger Grin 1 ORIGINAL COLOR.jpg"	"0.222"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tony Tiger Grin 1 ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tony Tiger Grin 1 ORIGINAL COLOR.jpg"	"False"	"2026-05-08 06:36:23"
"Tony Tiger Grin 1 ORIGINAL.jpg"	"0.286"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tony Tiger Grin 1 ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tony Tiger Grin 1 ORIGINAL.jpg"	"False"	"2026-05-07 18:38:40"
"Tony Tiger Grin 2 B&W.jpg"	"0.436"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tony Tiger Grin 2 B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tony Tiger Grin 2 B&W.jpg"	"False"	"2026-05-08 06:52:54"
"Tony Tiger Grin 2 COLOR.jpg"	"0.142"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tony Tiger Grin 2 COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tony Tiger Grin 2 COLOR.jpg"	"False"	"2026-05-07 18:56:43"
"Tony Tiger Grin 2 ORIGINAL.jpg"	"0.29"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tony Tiger Grin 2 ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tony Tiger Grin 2 ORIGINAL.jpg"	"False"	"2026-05-07 18:38:40"
"Topcat Grin B&W.jpg"	"0.322"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Topcat Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Topcat Grin B&W.jpg"	"False"	"2026-05-08 06:36:59"
"Topcat Grin COLOR.jpg"	"0.297"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Topcat Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Topcat Grin COLOR.jpg"	"False"	"2026-05-08 06:36:52"
"Topcat Grin ORIGINAL.jpg"	"0.256"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Topcat Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Topcat Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:38:40"
"Trippy Grin B&W.jpg"	"0.226"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Trippy Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Trippy Grin B&W.jpg"	"False"	"2026-05-07 18:38:40"
"Trippy Grin COLOR.jpg"	"0.364"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Trippy Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Trippy Grin COLOR.jpg"	"False"	"2026-05-08 06:52:54"
"Trippy Grin COLORWAY 1.png"	"0.176"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Trippy Grin COLORWAY 1.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Trippy Grin COLORWAY 1.png"	"False"	"2026-03-21 07:23:08"
"Trippy Grin COLORWAY 2.png"	"0.223"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Trippy Grin COLORWAY 2.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Trippy Grin COLORWAY 2.png"	"False"	"2026-03-21 07:23:08"
"Trippy Grin COLORWAY 3.png"	"0.172"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Trippy Grin COLORWAY 3.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Trippy Grin COLORWAY 3.png"	"False"	"2026-03-21 07:23:08"
"Trippy Grin ORIGINAL.jpg"	"0.226"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Trippy Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Trippy Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:38:40"
"Tupac Grin B&W.jpg"	"0.445"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tupac Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tupac Grin B&W.jpg"	"False"	"2026-05-08 06:52:54"
"Tupac Grin COLOR 1.jpg"	"0.471"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tupac Grin COLOR 1.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tupac Grin COLOR 1.jpg"	"False"	"2026-03-21 07:25:44"
"Tupac Grin COLOR 2.jpg"	"0.449"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tupac Grin COLOR 2.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tupac Grin COLOR 2.jpg"	"False"	"2026-03-21 07:25:44"
"Tupac Grin COLOR.jpg"	"0.341"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tupac Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tupac Grin COLOR.jpg"	"False"	"2026-05-07 18:46:44"
"Tupac Grin ORIGINAL 1.jpg"	"0.414"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tupac Grin ORIGINAL 1.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tupac Grin ORIGINAL 1.jpg"	"False"	"2026-05-07 18:58:01"
"Tweetie Grin ORIGINAL COLOR.jpg"	"0.281"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tweetie Grin ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tweetie Grin ORIGINAL COLOR.jpg"	"False"	"2026-05-08 06:53:02"
"Tweetie Grin ORIGINAL.jpg"	"0.286"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tweetie Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tweetie Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:46:44"
"Two-Faced Rabbbit Grin back B&W.jpg"	"0.462"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin back B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin back B&W.jpg"	"False"	"2026-05-08 06:52:54"
"Two-Faced Rabbbit Grin back COLOR.jpg"	"0.385"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin back COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin back COLOR.jpg"	"False"	"2026-05-08 06:53:03"
"Two-Faced Rabbbit Grin back ORIGINAL.jpg"	"0.293"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin back ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin back ORIGINAL.jpg"	"False"	"2026-03-21 07:28:38"
"Two-Faced Rabbbit Grin face B&W.jpg"	"0.197"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin face B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin face B&W.jpg"	"False"	"2026-05-07 18:38:40"
"Two-Faced Rabbbit Grin face COLOR.jpg"	"0.191"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin face COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin face COLOR.jpg"	"False"	"2026-05-09 12:16:55"
"Two-Faced Rabbbit Grin face ORIGINAL.jpg"	"0.117"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin face ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin face ORIGINAL.jpg"	"False"	"2026-05-07 18:38:39"
"Two-Faced Rabbbit Grin front B&W.jpg"	"0.131"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin front B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin front B&W.jpg"	"False"	"2026-05-07 18:37:32"
"Two-Faced Rabbbit Grin front COLOR.jpg"	"0.149"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin front COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin front COLOR.jpg"	"False"	"2026-05-07 18:38:39"
"Two-Faced Rabbbit Grin front ORIGINAL.jpg"	"0.428"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin front ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin front ORIGINAL.jpg"	"False"	"2026-03-21 07:28:43"
"Two-Faced Rabbbit Grin front version 2 B&W.jpg"	"0.256"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin front version 2 B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin front version 2 B&W.jpg"	"False"	"2026-05-07 18:58:01"
"Two-Faced Rabbbit Grin front version 2 COLOR.jpg"	"0.138"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin front version 2 COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin front version 2 COLOR.jpg"	"False"	"2026-05-09 12:16:53"
"Two-Faced Rabbbit Grin front version 2 ORIGINAL.jpg"	"0.084"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin front version 2 ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin front version 2 ORIGINAL.jpg"	"False"	"2026-05-07 18:38:40"
"Two-Faced Rabbbit grin holding record B&W.jpg"	"0.132"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit grin holding record B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit grin holding record B&W.jpg"	"False"	"2026-05-07 18:37:32"
"Two-Faced Rabbbit grin holding record COLOR.jpg"	"0.131"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit grin holding record COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit grin holding record COLOR.jpg"	"False"	"2026-05-09 12:16:58"
"Two-Faced Rabbbit grin holding record ORIGINAL.jpg"	"0.223"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit grin holding record ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit grin holding record ORIGINAL.jpg"	"False"	"2026-05-07 18:52:24"
"Two-Faced Rabbbit Grin side B&W.jpg"	"0.329"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin side B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin side B&W.jpg"	"False"	"2026-05-08 06:36:52"
"Two-Faced Rabbbit Grin side COLOR.jpg"	"0.294"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin side COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin side COLOR.jpg"	"False"	"2026-05-08 06:36:15"
"Two-Faced Rabbbit Grin side ORIGINAL.jpg"	"0.389"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin side ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin side ORIGINAL.jpg"	"False"	"2026-03-21 07:28:39"
"Two-Faced Rabbbit Grin three quarters B&W.jpg"	"0.133"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin three quarters B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin three quarters B&W.jpg"	"False"	"2026-05-07 18:56:43"
"Two-Faced Rabbbit Grin three quarters COLOR.jpg"	"0.385"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin three quarters COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin three quarters COLOR.jpg"	"False"	"2026-05-07 18:53:53"
"Two-Faced Rabbbit Grin three quarters ORIGINAL.jpg"	"0.418"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Two-Faced Rabbbit Grin three quarters ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Two-Faced Rabbbit Grin three quarters ORIGINAL.jpg"	"False"	"2026-03-21 07:29:01"
"Ultraman Grin B&W.jpg"	"0.143"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Ultraman Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Ultraman Grin B&W.jpg"	"False"	"2026-05-09 12:16:49"
"Ultraman Grin COLOR.jpg"	"0.163"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Ultraman Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Ultraman Grin COLOR.jpg"	"False"	"2026-05-07 18:38:40"
"Ultraman Grin ORIGINAL.jpg"	"0.158"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Ultraman Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Ultraman Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:38:40"
"Unicorn Grin B&W.jpg"	"0.134"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Unicorn Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Unicorn Grin B&W.jpg"	"False"	"2026-05-07 18:38:40"
"Unicorn Grin COLOR 1.jpg"	"0.298"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Unicorn Grin COLOR 1.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Unicorn Grin COLOR 1.jpg"	"False"	"2026-05-07 18:56:43"
"Unicorn Grin COLOR 2.jpg"	"0.314"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Unicorn Grin COLOR 2.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Unicorn Grin COLOR 2.jpg"	"False"	"2026-05-07 18:56:43"
"Unicorn Grin ORIGINAL.jpg"	"0.147"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Unicorn Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Unicorn Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:38:39"
"Unicorn Grin skewered  1.png"	"0.179"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Unicorn Grin skewered  1.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Unicorn Grin skewered  1.png"	"False"	"2026-03-21 07:27:54"
"Unicorn Grin skewered  2.png"	"0.186"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Unicorn Grin skewered  2.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Unicorn Grin skewered  2.png"	"False"	"2026-03-21 07:27:55"
"Unicorn Grin skewered  3.png"	"0.175"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Unicorn Grin skewered  3.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Unicorn Grin skewered  3.png"	"False"	"2026-03-21 07:27:55"
"Unicorn Grin skewered  4.png"	"0.183"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Unicorn Grin skewered  4.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Unicorn Grin skewered  4.png"	"False"	"2026-03-21 07:27:55"
"Unicorn Grin skewered  5.png"	"0.185"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Unicorn Grin skewered  5.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Unicorn Grin skewered  5.png"	"False"	"2026-03-21 07:27:55"
"Unicorn Grin skewered  6.png"	"0.175"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Unicorn Grin skewered  6.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Unicorn Grin skewered  6.png"	"False"	"2026-03-21 07:27:55"
"Unicorn Grin skewered  7.png"	"0.191"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Unicorn Grin skewered  7.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Unicorn Grin skewered  7.png"	"False"	"2026-03-21 07:27:55"
"Unicorn Grin skewered  8.png"	"0.181"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Unicorn Grin skewered  8.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Unicorn Grin skewered  8.png"	"False"	"2026-03-21 07:27:55"
"Unipig Grin B&W.jpg"	"0.136"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Unipig Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Unipig Grin B&W.jpg"	"False"	"2026-05-07 18:38:39"
"Unipig Grin COLOR.jpg"	"0.288"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Unipig Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Unipig Grin COLOR.jpg"	"False"	"2026-05-07 18:53:53"
"Unipig Grin ORIGINAL.jpg"	"0.274"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Unipig Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Unipig Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:52:24"
"Urban Bigfoot Grin front face ORIGINAL.jpg"	"0.215"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Urban Bigfoot Grin front face ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Urban Bigfoot Grin front face ORIGINAL.jpg"	"False"	"2026-05-07 18:53:53"
"Urban Bigfoot Grin front ORIGINAL.jpg"	"0.133"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Urban Bigfoot Grin front ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Urban Bigfoot Grin front ORIGINAL.jpg"	"False"	"2026-03-21 07:28:07"
"Urban Bigfoot Grin side head ORIGINAL.jpg"	"0.087"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Urban Bigfoot Grin side head ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Urban Bigfoot Grin side head ORIGINAL.jpg"	"False"	"2026-05-07 18:38:40"
"Urban Bigfoot Grin side ORIGINAL.jpg"	"0.138"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Urban Bigfoot Grin side ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Urban Bigfoot Grin side ORIGINAL.jpg"	"False"	"2026-03-21 07:27:55"
"Vampire Grin Front B&W.jpg"	"0.149"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Vampire Grin Front B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Vampire Grin Front B&W.jpg"	"False"	"2026-05-07 18:38:40"
"Vampire Grin Front COLOR.jpg"	"0.331"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Vampire Grin Front COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Vampire Grin Front COLOR.jpg"	"False"	"2026-05-07 18:52:24"
"Veve ORIGINAL 1.jpg"	"0.251"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Veve ORIGINAL 1.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Veve ORIGINAL 1.jpg"	"False"	"2026-05-24 18:19:10"
"VeVe ORIGINAL 2.jpg"	"0.362"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\VeVe ORIGINAL 2.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\VeVe ORIGINAL 2.jpg"	"False"	"2026-05-24 18:19:11"
"Wing Grin body COLOR.png"	"0.169"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Wing Grin body COLOR.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Wing Grin body COLOR.png"	"False"	"2026-03-21 07:27:04"
"Wing Grin body ORIGINAL.jpg"	"0.179"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Wing Grin body ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Wing Grin body ORIGINAL.jpg"	"False"	"2026-03-21 07:23:48"
